,first_name,last_name,pesel,address,phone_number,email,disease,place
1132,Filip,Kręcisz,26160989885,"Gdańsk, ul. Świętojańska 109",+48 694 568 943,fbakun@example.org,reumatyzm,NZOZ Glińskiego
1133,Anita,Kochanowicz,75326189008,"Gdańsk, ul. Mariacka 21",+48 692 522 289,czapigahubert@example.com,grypa,Miła Przychodnia
1134,Miłosz,Witan,41527322402,"Gdańsk, ul. Wały Jagiellońskie 63",+48 573 361 111,patrykgrzela@example.org,nowotwór,Poradania rodzinna
1135,Antoni,Wardzała,96521425571,"Gdańsk, ul. Kartuska 112",724 622 632,mwalenciak@example.org,choroba serca,Centrum Medyczne
1136,Róża,Janoszka,10072084568,"Gdańsk, ul. Wały Jagiellońskie 8",783 580 353,tomaszmaszota@example.net,nadciśnienie,Centrum Medyczne
1137,Artur,Ostapczuk,30989219319,"Gdańsk, ul. Świętojańska 54",+48 517 091 781,kazimierz28@example.com,nadciśnienie,Miła Przychodnia
1138,Róża,Bryndza,92882877207,"Gdańsk, ul. Kartuska 62",738 215 392,dawidklorek@example.net,nowotwór,Medovec
1139,Karol,Warwas,64932253894,"Gdańsk, ul. Wały Jagiellońskie 46",697 769 994,olaf27@example.net,astma,Poradania rodzinna
1140,Ida,Szkaradek,6498142147,"Gdańsk, ul. Kartuska 9",+48 515 005 536,rozmiarekalbert@example.net,grypa,Poradania rodzinna
1141,Ernest,Szulczyk,11049944035,"Gdańsk, ul. Mariacka 95",+48 729 775 787,uleoniuk@example.org,astma,Centrum Medyczne
1142,Marcel,Erdmann,47384230634,"Gdańsk, ul. Kartuska 140",571 512 886,urszula53@example.org,reumatyzm,NZOZ Glińskiego
1143,Sylwia,Dorobisz,62445069807,"Gdańsk, ul. Wały Jagiellońskie 109",500 932 659,marcin73@example.net,reumatyzm,Centrum Medyczne
1144,Filip,Trochim,1431676065,"Gdańsk, ul. Mariacka 40",885 866 427,szeszkoemil@example.com,nowotwór,Poradania rodzinna
1145,Fabian,Orman,73278728912,"Gdańsk, ul. Podwale Staromiejskie 144",+48 738 187 003,tminkiewicz@example.com,grypa,NZOZ Glińskiego
1146,Konstanty,Pal,3358472932,"Gdańsk, ul. Długa 2",603 240 429,uslaba@example.org,grypa,OpoMed
1147,Maks,Dziadkowiec,51193388114,"Gdańsk, ul. Mariacka 16",+48 732 171 854,dawid07@example.org,nadciśnienie,Miła Przychodnia
1148,Julita,Dąbal,34256908853,"Gdańsk, ul. Świętojańska 98",+48 730 493 301,erykdys@example.com,astma,Miła Przychodnia
1149,Julianna,Zawal,5194818231,"Gdańsk, ul. Mariacka 27",32 549 51 32,kzaczyk@example.com,nowotwór,Centrum Medyczne
1150,Jakub,Dankiewicz,83138493265,"Gdańsk, ul. Mariacka 81",786 681 271,isalwin@example.com,grypa,NZOZ Glińskiego
1151,Adrian,Policht,64944969303,"Gdańsk, ul. Świętojańska 113",532 074 212,rmanista@example.com,nowotwór,Medovec
1152,Kamil,Mędrala,18032179630,"Gdańsk, ul. Świętojańska 92",+48 607 109 676,molakadrianna@example.com,reumatyzm,OpoMed
1153,Piotr,Pera,82940137425,"Gdańsk, ul. Wały Jagiellońskie 84",505 795 772,marcelina30@example.com,nowotwór,OpoMed
1154,Gustaw,Wijata,34086274382,"Gdańsk, ul. Długa 64",+48 511 471 597,fklosiewicz@example.net,astma,Poradania rodzinna
1155,Fryderyk,Huber,82433394872,"Gdańsk, ul. Świętojańska 45",606 835 989,kosakmariusz@example.com,cukrzyca,Centrum Medyczne
1156,Gaja,Grabczak,78574920538,"Gdańsk, ul. Świętojańska 116",22 379 22 34,kazmierczykolga@example.org,nowotwór,Miła Przychodnia
1157,Jacek,Grubba,22958067527,"Gdańsk, ul. Podwale Staromiejskie 128",+48 725 421 208,angelikakukiela@example.org,astma,NZOZ Glińskiego
1158,Bianka,Siemieńczuk,64853109193,"Gdańsk, ul. Wały Jagiellońskie 134",604 092 271,tostapiuk@example.com,choroba serca,Miła Przychodnia
1159,Mateusz,Trybała,93869508172,"Gdańsk, ul. Podwale Staromiejskie 40",+48 724 774 279,gustawhudzik@example.com,cukrzyca,Miła Przychodnia
1160,Tymoteusz,Tarasek,41030996027,"Gdańsk, ul. Kartuska 115",+48 690 084 682,leon40@example.org,zapalenie płuc,Medovec
1161,Damian,Burzec,30245513790,"Gdańsk, ul. Mariacka 49",+48 506 687 952,pawliczakangelika@example.com,astma,Poradania rodzinna
1162,Apolonia,Pacewicz,3704116313,"Gdańsk, ul. Podwale Staromiejskie 8",536 913 192,kuskapawel@example.org,grypa,Miła Przychodnia
1163,Cyprian,Wudarczyk,37649396119,"Gdańsk, ul. Długa 61",721 091 403,dlubaknicole@example.com,choroba serca,Medovec
1164,Mariusz,Skup,89654210495,"Gdańsk, ul. Kartuska 62",+48 795 817 178,janigahubert@example.com,astma,Poradania rodzinna
1165,Liwia,Maziarczyk,58256581860,"Gdańsk, ul. Podwale Staromiejskie 70",887 825 107,kbartela@example.org,grypa,NZOZ Glińskiego
1166,Adrian,Darul,34994301095,"Gdańsk, ul. Mariacka 130",506 391 688,jerzy15@example.net,nadciśnienie,NZOZ Glińskiego
1167,Kornelia,Banak,34332232987,"Gdańsk, ul. Świętojańska 80",+48 883 960 711,leonardpietrewicz@example.com,nowotwór,Poradania rodzinna
1168,Maurycy,Hak,23538724636,"Gdańsk, ul. Mariacka 13",+48 507 086 402,krzysztof10@example.com,cukrzyca,Medovec
1169,Marianna,Sobel,23352345731,"Gdańsk, ul. Mariacka 116",+48 668 376 143,ostawinoga@example.org,choroba serca,Miła Przychodnia
1170,Kacper,Mazik,89495727876,"Gdańsk, ul. Podwale Staromiejskie 76",573 402 828,lidia27@example.org,astma,NZOZ Glińskiego
1171,Krystian,Banek,27355788083,"Gdańsk, ul. Mariacka 134",795 050 799,wkusek@example.net,nadciśnienie,Miła Przychodnia
1172,Aniela,Feret,56557060823,"Gdańsk, ul. Długa 124",722 391 684,widlakkrzysztof@example.org,astma,OpoMed
1173,Nikodem,Lica,2424216521,"Gdańsk, ul. Wały Jagiellońskie 70",+48 575 979 266,piotr93@example.org,reumatyzm,NZOZ Glińskiego
1174,Kamil,Gonet,65441020633,"Gdańsk, ul. Wały Jagiellońskie 52",+48 503 623 678,dudczakblazej@example.net,reumatyzm,Miła Przychodnia
1175,Artur,Bekus,12974355338,"Gdańsk, ul. Długa 16",22 798 05 16,patrykrezler@example.org,zapalenie płuc,Poradania rodzinna
1176,Róża,Kościelak,64028741234,"Gdańsk, ul. Długa 140",+48 531 678 085,leon85@example.com,reumatyzm,Miła Przychodnia
1177,Julian,Wardziak,76204120823,"Gdańsk, ul. Wały Jagiellońskie 105",+48 572 306 945,albertkoperek@example.net,cukrzyca,Medovec
1178,Dawid,Wawrzynowicz,77575685285,"Gdańsk, ul. Długa 17",600 175 197,kmackow@example.org,nadciśnienie,Miła Przychodnia
1179,Angelika,Brańka,15911936239,"Gdańsk, ul. Wały Jagiellońskie 17",+48 791 475 208,kalinaprazuch@example.org,choroba serca,Poradania rodzinna
1180,Grzegorz,Hejduk,88094192132,"Gdańsk, ul. Podwale Staromiejskie 115",+48 781 869 777,justynaszyma@example.org,choroba serca,NZOZ Glińskiego
1181,Łukasz,Niewiara,35464544412,"Gdańsk, ul. Kartuska 104",691 033 483,pierzklara@example.net,grypa,Medovec
1182,Marianna,Kalarus,52662111696,"Gdańsk, ul. Kartuska 114",+48 22 042 46 55,piegzaolgierd@example.org,reumatyzm,Medovec
1183,Apolonia,Bobik,26413886020,"Gdańsk, ul. Mariacka 136",+48 786 261 268,sandrafleszar@example.org,nadciśnienie,NZOZ Glińskiego
1184,Wojciech,Konsek,53368453687,"Gdańsk, ul. Podwale Staromiejskie 133",+48 605 358 778,tolakalwak@example.net,cukrzyca,OpoMed
1185,Jan,Andruszko,88744334347,"Gdańsk, ul. Mariacka 88",786 077 079,sspadlo@example.com,grypa,Centrum Medyczne
1186,Szymon,Betka,93638695646,"Gdańsk, ul. Kartuska 47",+48 721 563 500,szmajdaernest@example.net,reumatyzm,Medovec
1187,Ewa,Bejma,20613865132,"Gdańsk, ul. Kartuska 90",+48 32 862 77 48,xsamiec@example.net,cukrzyca,Miła Przychodnia
1188,Apolonia,Lelito,39763714563,"Gdańsk, ul. Mariacka 41",22 030 94 69,ernest35@example.net,nowotwór,Poradania rodzinna
1189,Oskar,Masłoń,43940777872,"Gdańsk, ul. Kartuska 85",+48 32 025 47 90,qwiza@example.net,zapalenie płuc,NZOZ Glińskiego
1190,Olga,Koźlak,54411351207,"Gdańsk, ul. Mariacka 62",699 422 878,kalistamarek@example.org,zapalenie płuc,Miła Przychodnia
1191,Konrad,Brachman,64823894409,"Gdańsk, ul. Długa 16",+48 694 667 231,hubert98@example.com,reumatyzm,Centrum Medyczne
1192,Gabriel,Grabczak,1990204187,"Gdańsk, ul. Podwale Staromiejskie 23",+48 576 868 132,artur23@example.com,reumatyzm,Poradania rodzinna
1193,Gaja,Otremba,74264113154,"Gdańsk, ul. Świętojańska 7",695 985 232,oskar04@example.net,reumatyzm,Poradania rodzinna
1194,Cezary,Skrobek,67997263413,"Gdańsk, ul. Świętojańska 118",+48 794 014 709,warychdagmara@example.net,nadciśnienie,Miła Przychodnia
1195,Rafał,Franczuk,79342653267,"Gdańsk, ul. Mariacka 109",+48 664 053 739,maksmiasik@example.org,cukrzyca,Poradania rodzinna
1196,Oliwier,Rejmer,71772594935,"Gdańsk, ul. Świętojańska 148",577 862 738,szymon60@example.com,grypa,Medovec
1197,Cyprian,Roter,67129855182,"Gdańsk, ul. Kartuska 42",+48 668 446 316,sieczkocezary@example.net,nowotwór,Miła Przychodnia
1198,Gabriel,Kozień,41342366972,"Gdańsk, ul. Wały Jagiellońskie 40",+48 506 918 177,oliwiersliz@example.com,cukrzyca,Poradania rodzinna
1199,Wojciech,Arendarczyk,82815350531,"Gdańsk, ul. Długa 51",+48 669 163 961,iwo02@example.com,nowotwór,NZOZ Glińskiego
1200,Rafał,Tołoczko,36962306283,"Gdańsk, ul. Mariacka 106",+48 667 771 409,fdrewa@example.org,nadciśnienie,OpoMed
1201,Łukasz,Armata,23529742505,"Gdańsk, ul. Mariacka 124",730 769 668,polompawel@example.com,astma,OpoMed
1202,Malwina,Olchawa,61931352609,"Gdańsk, ul. Długa 76",537 362 129,franciszeklula@example.net,cukrzyca,Miła Przychodnia
1203,Monika,Magryta,13641477944,"Gdańsk, ul. Kartuska 71",509 958 676,dcebo@example.org,reumatyzm,Miła Przychodnia
1204,Kacper,Szramka,46158337806,"Gdańsk, ul. Długa 85",724 948 727,ewa35@example.org,reumatyzm,Centrum Medyczne
1205,Miłosz,Szymańczyk,16360819808,"Gdańsk, ul. Długa 48",602 358 589,adrianna38@example.com,astma,Medovec
1206,Julian,Albin,40933913501,"Gdańsk, ul. Kartuska 15",+48 605 442 770,klebbatobiasz@example.org,cukrzyca,OpoMed
1207,Karina,Samol,37963391733,"Gdańsk, ul. Długa 115",+48 22 541 27 47,yjarczak@example.net,zapalenie płuc,Miła Przychodnia
1208,Grzegorz,Dzierżak,23334328749,"Gdańsk, ul. Mariacka 16",32 283 87 51,tobiaszbarankiewicz@example.com,choroba serca,Centrum Medyczne
1209,Arkadiusz,Lipok,52908852225,"Gdańsk, ul. Kartuska 20",+48 786 409 512,stoltmannmaciej@example.com,reumatyzm,NZOZ Glińskiego
1210,Sebastian,Maruszczyk,60235631444,"Gdańsk, ul. Świętojańska 57",+48 22 069 13 90,dawidfiutak@example.com,cukrzyca,NZOZ Glińskiego
1211,Roksana,John,32875578773,"Gdańsk, ul. Kartuska 72",+48 534 619 936,cyruliknela@example.com,astma,Centrum Medyczne
1212,Patryk,Detka,63110926266,"Gdańsk, ul. Podwale Staromiejskie 82",+48 660 671 756,nela54@example.net,grypa,Medovec
1213,Damian,Cebulak,8505989478,"Gdańsk, ul. Długa 76",739 448 747,elizajedrasiak@example.net,astma,OpoMed
1214,Urszula,Piekarek,70577873061,"Gdańsk, ul. Podwale Staromiejskie 139",+48 781 361 568,fpysz@example.net,astma,Miła Przychodnia
1215,Tadeusz,Żelasko,74839737185,"Gdańsk, ul. Długa 115",698 155 640,witoldchowaniak@example.net,choroba serca,Medovec
1216,Marek,Wyskiel,64428691459,"Gdańsk, ul. Świętojańska 5",575 751 213,michalkokosza@example.org,cukrzyca,OpoMed
1217,Rozalia,Pasiak,20461536161,"Gdańsk, ul. Mariacka 87",+48 32 498 18 78,jozefchabior@example.net,astma,Medovec
1218,Sandra,Rompa,6186427861,"Gdańsk, ul. Kartuska 68",575 526 430,radoslawguziak@example.com,nowotwór,NZOZ Glińskiego
1219,Witold,Jałowiec,74951745610,"Gdańsk, ul. Kartuska 50",22 814 18 79,apolonia84@example.com,grypa,Centrum Medyczne
1220,Gaja,Tyniec,13692030398,"Gdańsk, ul. Wały Jagiellońskie 105",+48 22 061 64 33,zpitek@example.net,nowotwór,Centrum Medyczne
1221,Liwia,Walencik,62437743507,"Gdańsk, ul. Podwale Staromiejskie 82",514 267 528,njasnoch@example.com,cukrzyca,OpoMed
1222,Ernest,Długajczyk,97132560839,"Gdańsk, ul. Świętojańska 71",22 750 21 38,roza97@example.org,choroba serca,NZOZ Glińskiego
1223,Ewa,Giezek,98322372120,"Gdańsk, ul. Podwale Staromiejskie 56",+48 693 579 094,mironczukdamian@example.org,reumatyzm,Miła Przychodnia
1224,Robert,Hamera,85305875154,"Gdańsk, ul. Mariacka 140",32 703 26 79,klarabusko@example.net,nadciśnienie,Medovec
1225,Roksana,Szatanik,31460553023,"Gdańsk, ul. Wały Jagiellońskie 78",882 822 888,dziadowiczlukasz@example.net,grypa,Poradania rodzinna
1226,Robert,Rogula,1336639820,"Gdańsk, ul. Długa 21",785 922 238,hscibisz@example.net,nadciśnienie,Miła Przychodnia
1227,Stanisław,Zagożdżon,83129194165,"Gdańsk, ul. Wały Jagiellońskie 137",+48 510 054 225,janinamizia@example.net,astma,OpoMed
1228,Paweł,Stojak,68796696960,"Gdańsk, ul. Kartuska 146",+48 792 263 968,blazej73@example.org,zapalenie płuc,Miła Przychodnia
1229,Gaja,Neska,93566892752,"Gdańsk, ul. Kartuska 20",+48 32 087 54 17,mlotaleks@example.org,cukrzyca,Miła Przychodnia
1230,Rafał,Dietrich,25538566139,"Gdańsk, ul. Długa 93",+48 518 061 527,tymoteusz99@example.net,cukrzyca,NZOZ Glińskiego
1231,Marika,Stachelek,6958881331,"Gdańsk, ul. Świętojańska 21",503 775 178,jan71@example.com,zapalenie płuc,Miła Przychodnia
1232,Sylwia,Gowin,65155561879,"Gdańsk, ul. Podwale Staromiejskie 13",22 073 66 78,pizonjuliusz@example.com,reumatyzm,Poradania rodzinna
1233,Radosław,Megger,71595195887,"Gdańsk, ul. Podwale Staromiejskie 86",+48 795 434 780,franciszekmaszota@example.net,astma,Centrum Medyczne
1234,Emil,Lisoń,45377483973,"Gdańsk, ul. Kartuska 106",782 739 299,bitnerdominik@example.org,nadciśnienie,OpoMed
1235,Karina,Machniak,40877330518,"Gdańsk, ul. Podwale Staromiejskie 71",507 507 204,patrykmalycha@example.net,zapalenie płuc,OpoMed
1236,Jacek,Kawulok,68818184586,"Gdańsk, ul. Kartuska 78",+48 669 131 090,durlikkarina@example.net,cukrzyca,Medovec
1237,Marcel,Sąsiadek,66806565998,"Gdańsk, ul. Mariacka 16",+48 787 341 900,pomparoksana@example.net,astma,Poradania rodzinna
1238,Ryszard,Wawszczyk,238481291,"Gdańsk, ul. Świętojańska 63",738 765 214,sudakeliza@example.org,astma,NZOZ Glińskiego
1239,Melania,Krężołek,26639794724,"Gdańsk, ul. Mariacka 32",+48 721 038 343,swaczynamaciej@example.com,grypa,Miła Przychodnia
1240,Kajetan,Błażejewicz,65097600299,"Gdańsk, ul. Wały Jagiellońskie 46",506 057 786,patryk04@example.org,nowotwór,Centrum Medyczne
1241,Gustaw,Bracha,43061413919,"Gdańsk, ul. Mariacka 33",+48 787 504 548,dlepianka@example.net,cukrzyca,Poradania rodzinna
1242,Kamila,Rybus,93896077369,"Gdańsk, ul. Podwale Staromiejskie 1",604 112 178,czakkonstanty@example.com,zapalenie płuc,Centrum Medyczne
1243,Angelika,Srokosz,42420245402,"Gdańsk, ul. Długa 45",601 289 665,gabriel80@example.com,cukrzyca,Medovec
1244,Nicole,Janiuk,99582747844,"Gdańsk, ul. Mariacka 130",22 832 76 98,lidiakulus@example.com,reumatyzm,Miła Przychodnia
1245,Adam,Duszczak,5931945177,"Gdańsk, ul. Świętojańska 137",22 653 60 29,blanka86@example.com,nowotwór,NZOZ Glińskiego
1246,Borys,Andziak,44553017859,"Gdańsk, ul. Długa 36",+48 32 711 01 95,muniakalan@example.org,reumatyzm,Centrum Medyczne
1247,Mikołaj,Wołos,24764406452,"Gdańsk, ul. Świętojańska 58",22 376 43 79,ykalinka@example.org,choroba serca,Medovec
1248,Norbert,Drgas,38737103610,"Gdańsk, ul. Kartuska 41",+48 509 178 432,juliusz87@example.com,nowotwór,OpoMed
1249,Damian,Dziurdzia,4272257243,"Gdańsk, ul. Wały Jagiellońskie 20",+48 662 558 373,malyignacy@example.net,choroba serca,NZOZ Glińskiego
1250,Sandra,Gomoła,72710753019,"Gdańsk, ul. Kartuska 49",+48 517 818 756,supelangelika@example.net,cukrzyca,OpoMed
1251,Maurycy,Uliasz,73725107885,"Gdańsk, ul. Świętojańska 70",+48 575 258 846,natanielsoroko@example.com,nadciśnienie,NZOZ Glińskiego
1252,Artur,Woszczak,57368500604,"Gdańsk, ul. Mariacka 57",32 050 34 15,oskar79@example.org,choroba serca,NZOZ Glińskiego
1253,Kazimierz,Szott,6289322083,"Gdańsk, ul. Mariacka 100",+48 667 782 827,dawid17@example.net,grypa,Poradania rodzinna
1254,Eryk,Dulemba,45098612906,"Gdańsk, ul. Wały Jagiellońskie 20",791 520 564,pczerwionka@example.net,astma,Poradania rodzinna
1255,Błażej,Ziarek,20102872816,"Gdańsk, ul. Mariacka 2",32 939 86 17,syrokaewa@example.com,choroba serca,Medovec
1256,Tomasz,Achtelik,60881739005,"Gdańsk, ul. Długa 142",+48 727 021 890,tymon24@example.net,nadciśnienie,Miła Przychodnia
1257,Maksymilian,Mich,34736178599,"Gdańsk, ul. Długa 68",662 592 314,lwojtasiewicz@example.com,astma,Miła Przychodnia
1258,Julianna,Podpora,54218178372,"Gdańsk, ul. Podwale Staromiejskie 107",+48 785 990 838,witold75@example.org,cukrzyca,OpoMed
1259,Dagmara,Wykręt,25192649430,"Gdańsk, ul. Kartuska 105",+48 32 015 50 66,jpalen@example.net,choroba serca,Miła Przychodnia
1260,Ernest,Kiepas,36312881363,"Gdańsk, ul. Długa 98",+48 699 660 814,grozmiarek@example.com,reumatyzm,Poradania rodzinna
1261,Alan,Czura,51267077164,"Gdańsk, ul. Podwale Staromiejskie 41",+48 782 313 395,vficner@example.net,astma,Medovec
1262,Cezary,Kielich,27427583320,"Gdańsk, ul. Podwale Staromiejskie 32",+48 510 835 595,stefanwawrzyn@example.org,astma,Poradania rodzinna
1263,Cyprian,Honkisz,9561032374,"Gdańsk, ul. Podwale Staromiejskie 93",731 441 891,marcinczykkamila@example.net,grypa,NZOZ Glińskiego
1264,Przemysław,Kieca,33789909309,"Gdańsk, ul. Wały Jagiellońskie 140",886 816 395,kajakurczab@example.com,astma,Poradania rodzinna
1265,Juliusz,Zapiór,95982135293,"Gdańsk, ul. Świętojańska 19",+48 509 917 706,fabian48@example.net,choroba serca,Medovec
1266,Liwia,Szwaj,95164427864,"Gdańsk, ul. Świętojańska 103",+48 693 591 156,lukaszkosciuszko@example.com,grypa,OpoMed
1267,Liwia,Chodak,55763010701,"Gdańsk, ul. Długa 51",+48 794 348 029,gustawbogdal@example.com,astma,OpoMed
1268,Józef,Wolan,64537620088,"Gdańsk, ul. Długa 123",669 531 452,aryfa@example.org,cukrzyca,Medovec
1269,Lidia,Pyszny,56649856355,"Gdańsk, ul. Świętojańska 122",32 537 43 01,miloszkrzan@example.org,astma,NZOZ Glińskiego
1270,Nataniel,Komuda,52154477249,"Gdańsk, ul. Podwale Staromiejskie 93",690 042 687,bleoniuk@example.net,reumatyzm,Poradania rodzinna
1271,Mieszko,Dziuda,23828724435,"Gdańsk, ul. Wały Jagiellońskie 123",720 123 755,adapalus@example.com,zapalenie płuc,Miła Przychodnia
1272,Gabriel,Pituła,57306935482,"Gdańsk, ul. Mariacka 77",+48 32 025 60 50,stekiela@example.com,choroba serca,Poradania rodzinna
1273,Emil,Jędrzejek,6714940959,"Gdańsk, ul. Wały Jagiellońskie 96",+48 727 086 785,urszula24@example.net,nadciśnienie,Poradania rodzinna
1274,Sebastian,Karol,33438566175,"Gdańsk, ul. Długa 108",517 757 368,surdeloliwier@example.com,astma,Miła Przychodnia
1275,Dorota,Niewiara,92833527101,"Gdańsk, ul. Podwale Staromiejskie 76",+48 725 579 412,rzero@example.net,cukrzyca,Centrum Medyczne
1276,Adam,Polnik,62388015521,"Gdańsk, ul. Długa 120",+48 786 419 650,krzysztofkojder@example.com,nowotwór,NZOZ Glińskiego
1277,Bartek,Pachołek,79251877083,"Gdańsk, ul. Długa 27",885 597 774,madrojuliusz@example.com,nadciśnienie,NZOZ Glińskiego
1278,Szymon,Bejger,29021571542,"Gdańsk, ul. Kartuska 51",571 919 855,kaja75@example.com,grypa,NZOZ Glińskiego
1279,Ada,Świć,98000138538,"Gdańsk, ul. Wały Jagiellońskie 22",+48 792 001 804,ksaweryzys@example.org,reumatyzm,Poradania rodzinna
1280,Albert,Klaus,83096708339,"Gdańsk, ul. Wały Jagiellońskie 62",880 408 552,cyprianklinger@example.org,zapalenie płuc,NZOZ Glińskiego
1281,Szymon,Zapaśnik,71187681913,"Gdańsk, ul. Kartuska 29",605 213 016,igor32@example.org,astma,Poradania rodzinna
1282,Miłosz,Żugaj,67805177480,"Gdańsk, ul. Świętojańska 93",+48 723 969 157,tgrupa@example.org,zapalenie płuc,Medovec
1283,Mikołaj,Putek,21487180256,"Gdańsk, ul. Wały Jagiellońskie 12",795 410 434,kulmakazimierz@example.org,choroba serca,Centrum Medyczne
1284,Konstanty,Kajstura,45069518994,"Gdańsk, ul. Świętojańska 27",+48 691 744 380,bejmarkadiusz@example.net,cukrzyca,NZOZ Glińskiego
1285,Sylwia,Duc,4320501572,"Gdańsk, ul. Świętojańska 115",+48 698 736 660,umakosz@example.com,reumatyzm,NZOZ Glińskiego
1286,Ernest,Kasica,5997578227,"Gdańsk, ul. Długa 14",+48 32 685 66 51,ewelina06@example.net,astma,Miła Przychodnia
1287,Karol,Mierzwiak,33605534744,"Gdańsk, ul. Kartuska 126",22 981 14 44,marianna02@example.com,nowotwór,Medovec
1288,Klara,Wyrwich,55740737617,"Gdańsk, ul. Wały Jagiellońskie 26",+48 22 366 32 40,dykasapolonia@example.net,cukrzyca,Poradania rodzinna
1289,Ernest,Bak,61081002778,"Gdańsk, ul. Świętojańska 101",+48 730 674 860,franciszek33@example.net,choroba serca,Medovec
1290,Oliwier,Pawliczak,48792415392,"Gdańsk, ul. Wały Jagiellońskie 66",+48 884 686 983,nela97@example.com,reumatyzm,Centrum Medyczne
1291,Adam,Niewola,65757670722,"Gdańsk, ul. Długa 59",+48 661 331 900,justyna25@example.net,nowotwór,NZOZ Glińskiego
1292,Norbert,Powałka,68629180756,"Gdańsk, ul. Mariacka 31",570 130 870,filip49@example.org,cukrzyca,NZOZ Glińskiego
1293,Eryk,Cal,68132499026,"Gdańsk, ul. Długa 68",736 166 100,skrepa@example.com,nadciśnienie,Poradania rodzinna
1294,Olgierd,Fogt,95973142117,"Gdańsk, ul. Świętojańska 47",+48 32 894 10 78,arturchlipala@example.net,nadciśnienie,Poradania rodzinna
